Index,time,v_c,v_din,v_q
609,5.995e-10,1.8,1.8,0.5970706
610,6.005e-10,1.8,1.8,0.5909105
611,6.015e-10,1.8,1.8,0.5845758
612,6.025e-10,1.8,1.8,0.5780635
613,6.035e-10,1.8,1.8,0.5713708
614,6.045e-10,1.8,1.8,0.564495
615,6.055e-10,1.8,1.8,0.5574335
616,6.065e-10,1.8,1.8,0.550184
617,6.075e-10,1.8,1.8,0.5427441
618,6.085e-10,1.8,1.8,0.5351118
619,6.095e-10,1.8,1.8,0.5272851
620,6.105e-10,1.8,1.8,0.5192622
621,6.115e-10,1.8,1.8,0.5110416
622,6.125e-10,1.8,1.8,0.5026219
623,6.135e-10,1.8,1.8,0.494002
624,6.145e-10,1.8,1.8,0.485181
625,6.155e-10,1.8,1.8,0.4761585
626,6.165e-10,1.8,1.8,0.4669342
627,6.175e-10,1.8,1.8,0.4575082
628,6.185e-10,1.8,1.8,0.4478812
629,6.195e-10,1.8,1.8,0.4380543
630,6.205e-10,1.8,1.8,0.4280294
631,6.215e-10,1.8,1.8,0.417809
632,6.225e-10,1.8,1.8,0.4073952
633,6.235e-10,1.8,1.8,0.3967952
634,6.245e-10,1.8,1.8,0.3860166
635,6.255e-10,1.8,1.8,0.3750647
636,6.265e-10,1.8,1.8,0.3639494
637,6.275e-10,1.8,1.8,0.3526837
638,6.285e-10,1.8,1.8,0.341284
639,6.295e-10,1.8,1.8,0.3297708
640,6.305e-10,1.8,1.8,0.3181691
641,6.315e-10,1.8,1.8,0.3065091
642,6.325e-10,1.8,1.8,0.2948259
643,6.335e-10,1.8,1.8,0.2831592
644,6.345e-10,1.8,1.8,0.2715512
645,6.355e-10,1.8,1.8,0.2600456
646,6.365e-10,1.8,1.8,0.2486846
647,6.375e-10,1.8,1.8,0.2375073
648,6.385e-10,1.8,1.8,0.2265488
649,6.395e-10,1.8,1.8,0.2158389
650,6.405e-10,1.8,1.8,0.2054029
651,6.415e-10,1.8,1.8,0.1952617
652,6.425e-10,1.8,1.8,0.1854321
653,6.435e-10,1.8,1.8,0.1759274
654,6.445e-10,1.8,1.8,0.1667579
655,6.455e-10,1.8,1.8,0.1579312
656,6.465e-10,1.8,1.8,0.1494519
657,6.475e-10,1.8,1.8,0.1413228
658,6.485e-10,1.8,1.8,0.1335441
659,6.495e-10,1.8,1.8,0.1261143
660,6.505e-10,1.8,1.8,0.1190299
661,6.515e-10,1.8,1.8,0.112286
662,6.525e-10,1.8,1.8,0.1058761
663,6.535e-10,1.8,1.8,0.09979252
664,6.545e-10,1.8,1.8,0.09402638
665,6.555e-10,1.8,1.8,0.08856803
666,6.565e-10,1.8,1.8,0.08340708
667,6.575e-10,1.8,1.8,0.07853258
668,6.585e-10,1.8,1.8,0.07393322
669,6.595e-10,1.8,1.8,0.06959742
670,6.605e-10,1.8,1.8,0.06551351
671,6.615e-10,1.8,1.8,0.06166981
672,6.625e-10,1.8,1.8,0.05805474
673,6.635e-10,1.8,1.8,0.05465686
674,6.645e-10,1.8,1.8,0.051465
675,6.655e-10,1.8,1.8,0.04846821
676,6.665e-10,1.8,1.8,0.0456559
677,6.675e-10,1.8,1.8,0.04301778
678,6.685e-10,1.8,1.8,0.04054395
679,6.695e-10,1.8,1.8,0.03822487
680,6.705e-10,1.8,1.8,0.03605138
681,6.715e-10,1.8,1.8,0.03401471
682,6.725e-10,1.8,1.8,0.03210652
683,6.735e-10,1.8,1.8,0.03031882
684,6.745e-10,1.8,1.8,0.02864406
685,6.755e-10,1.8,1.8,0.02707504
686,6.765e-10,1.8,1.8,0.02560496
687,6.775e-10,1.8,1.8,0.0242274
688,6.785e-10,1.8,1.8,0.0229363
689,6.795e-10,1.8,1.8,0.02172596
690,6.805e-10,1.8,1.8,0.02059101
691,6.815e-10,1.8,1.8,0.0195264
692,6.825e-10,1.8,1.8,0.01852742
693,6.835e-10,1.8,1.8,0.01758965
694,6.845e-10,1.8,1.8,0.01670894
695,6.855e-10,1.8,1.8,0.01588142
696,6.865e-10,1.8,1.8,0.0151035
697,6.875e-10,1.8,1.8,0.01437181
698,6.885e-10,1.8,1.8,0.0136832
699,6.895e-10,1.8,1.8,0.01303476
700,6.905e-10,1.8,1.8,0.01242378
701,6.915e-10,1.8,1.8,0.01184772
702,6.925e-10,1.8,1.8,0.01130423
703,6.935e-10,1.8,1.8,0.01079114
704,6.945e-10,1.8,1.8,0.01030642
705,6.955e-10,1.8,1.8,0.009848195
706,6.965e-10,1.8,1.8,0.00941471
707,6.975e-10,1.8,1.8,0.009004353
708,6.985e-10,1.8,1.8,0.00861562
709,6.995e-10,1.8,1.8,0.008247119
710,7.005e-10,1.8,1.8,0.007897559
711,7.015e-10,1.8,1.8,0.007565743
712,7.025e-10,1.8,1.8,0.007250558
713,7.035e-10,1.8,1.8,0.006950974
714,7.045e-10,1.8,1.8,0.006666036
715,7.055e-10,1.8,1.8,0.006394855
716,7.065e-10,1.8,1.8,0.006136609
717,7.075e-10,1.8,1.8,0.005890532
718,7.085e-10,1.8,1.8,0.005655914
719,7.095e-10,1.8,1.8,0.005432094
720,7.105e-10,1.8,1.8,0.005218457
721,7.115e-10,1.8,1.8,0.005014434
722,7.125e-10,1.8,1.8,0.004819492
723,7.135e-10,1.8,1.8,0.004633135
724,7.145e-10,1.8,1.8,0.004454902
725,7.155e-10,1.8,1.8,0.004284362
726,7.165e-10,1.8,1.8,0.004121112
727,7.175e-10,1.8,1.8,0.003964776
728,7.185e-10,1.8,1.8,0.003815004
729,7.195e-10,1.8,1.8,0.003671466
730,7.205e-10,1.8,1.8,0.003533854
731,7.215e-10,1.8,1.8,0.00340188
732,7.225e-10,1.8,1.8,0.003275272
733,7.235e-10,1.8,1.8,0.003153776
734,7.245e-10,1.8,1.8,0.003037152
735,7.255e-10,1.8,1.8,0.002925175
736,7.265e-10,1.8,1.8,0.002817633
737,7.275e-10,1.8,1.8,0.002714326
738,7.285e-10,1.8,1.8,0.002615065
739,7.295e-10,1.8,1.8,0.002519671
740,7.305e-10,1.8,1.8,0.002427976
741,7.315e-10,1.8,1.8,0.002339821
742,7.325e-10,1.8,1.8,0.002255053
743,7.335e-10,1.8,1.8,0.002173531
744,7.345e-10,1.8,1.8,0.002095117
745,7.355e-10,1.8,1.8,0.002019682
746,7.365e-10,1.8,1.8,0.001947105
747,7.375e-10,1.8,1.8,0.001877267
748,7.385e-10,1.8,1.8,0.001810058
749,7.395e-10,1.8,1.8,0.001745371
750,7.405e-10,1.8,1.8,0.001683107
751,7.415e-10,1.8,1.8,0.001623168
752,7.425e-10,1.8,1.8,0.001565462
753,7.435e-10,1.8,1.8,0.001509902
754,7.445e-10,1.8,1.8,0.001456404
755,7.455e-10,1.8,1.8,0.001404887
756,7.465e-10,1.8,1.8,0.001355275
757,7.475e-10,1.8,1.8,0.001307494
758,7.485e-10,1.8,1.8,0.001261474
759,7.495e-10,1.8,1.8,0.001217147
760,7.505e-10,1.8,1.8,0.001174448
761,7.515e-10,1.8,1.8,0.001133317
762,7.525e-10,1.8,1.8,0.001093692
763,7.535e-10,1.8,1.8,0.001055517
764,7.545e-10,1.8,1.8,0.001018738
765,7.555e-10,1.8,1.8,0.000983301
766,7.565e-10,1.8,1.8,0.0009491563
767,7.575e-10,1.8,1.8,0.0009162555
768,7.585e-10,1.8,1.8,0.0008845516
769,7.595e-10,1.8,1.8,0.000854
770,7.605e-10,1.8,1.8,0.0008245575
771,7.615e-10,1.8,1.8,0.0007961829
772,7.625e-10,1.8,1.8,0.0007688361
773,7.635e-10,1.8,1.8,0.0007424792
774,7.645e-10,1.8,1.8,0.0007170749
775,7.655e-10,1.8,1.8,0.0006925882
776,7.665e-10,1.8,1.8,0.0006689848
777,7.675e-10,1.8,1.8,0.000646232
778,7.685e-10,1.8,1.8,0.0006242981
779,7.695e-10,1.8,1.8,0.0006031531
780,7.705e-10,1.8,1.8,0.0005827673
781,7.715e-10,1.8,1.8,0.000563113
782,7.725e-10,1.8,1.8,0.0005441628
783,7.735e-10,1.8,1.8,0.000525891
784,7.745e-10,1.8,1.8,0.0005082722
785,7.755e-10,1.8,1.8,0.0004912825
786,7.765e-10,1.8,1.8,0.0004748984
787,7.775e-10,1.8,1.8,0.0004590979
788,7.785e-10,1.8,1.8,0.0004438591
789,7.795e-10,1.8,1.8,0.0004291616
790,7.805e-10,1.8,1.8,0.0004149852
791,7.815e-10,1.8,1.8,0.0004013108
792,7.825e-10,1.8,1.8,0.0003881199
793,7.835e-10,1.8,1.8,0.0003753947
794,7.845e-10,1.8,1.8,0.000363118
795,7.855e-10,1.8,1.8,0.0003512734
796,7.865e-10,1.8,1.8,0.0003398449
797,7.875e-10,1.8,1.8,0.0003288174
798,7.885e-10,1.8,1.8,0.0003181759
799,7.895e-10,1.8,1.8,0.0003079066
800,7.905e-10,1.8,1.8,0.0002979954
801,7.915e-10,1.8,1.8,0.0002884296
802,7.925e-10,1.8,1.8,0.0002791962
803,7.935e-10,1.8,1.8,0.0002702834
804,7.945e-10,1.8,1.8,0.0002616791
805,7.955e-10,1.8,1.8,0.0002533723
806,7.965e-10,1.8,1.8,0.000245352
807,7.975e-10,1.8,1.8,0.0002376079
808,7.985e-10,1.8,1.8,0.0002301296
809,7.995e-10,1.8,1.8,0.0002229079
810,8.005e-10,1.8,1.8,0.0002159331
811,8.015e-10,1.8,1.8,0.0002091964
812,8.025e-10,1.8,1.8,0.0002026891
813,8.035e-10,1.8,1.8,0.0001964029
814,8.045e-10,1.8,1.8,0.0001903297
815,8.055e-10,1.8,1.8,0.0001844621
816,8.065e-10,1.8,1.8,0.0001787923
817,8.075e-10,1.8,1.8,0.0001733135
818,8.085e-10,1.8,1.8,0.0001680185
819,8.095e-10,1.8,1.8,0.0001629009
820,8.105e-10,1.8,1.8,0.0001579543
821,8.115e-10,1.8,1.8,0.0001531726
822,8.125e-10,1.8,1.8,0.0001485497
823,8.135e-10,1.8,1.8,0.0001440802
824,8.145e-10,1.8,1.8,0.0001397584
825,8.155e-10,1.8,1.8,0.0001355792
826,8.165e-10,1.8,1.8,0.0001315374
827,8.175e-10,1.8,1.8,0.0001276283
828,8.185e-10,1.8,1.8,0.0001238469
829,8.195e-10,1.8,1.8,0.0001201891
830,8.205e-10,1.8,1.8,0.0001166501
831,8.215e-10,1.8,1.8,0.000113226
832,8.225e-10,1.8,1.8,0.0001099126
833,8.235e-10,1.8,1.8,0.0001067062
834,8.245e-10,1.8,1.8,0.0001036028
835,8.255e-10,1.8,1.8,0.0001005991
836,8.265e-10,1.8,1.8,9.769127e-05
837,8.275e-10,1.8,1.8,9.487632e-05
838,8.285e-10,1.8,1.8,9.215076e-05
839,8.295e-10,1.8,1.8,8.951172e-05
840,8.305e-10,1.8,1.8,8.695597e-05
841,8.315e-10,1.8,1.8,8.448088e-05
842,8.325e-10,1.8,1.8,8.208344e-05
843,8.335e-10,1.8,1.8,7.976121e-05
844,8.345e-10,1.8,1.8,7.75114e-05
845,8.355e-10,1.8,1.8,7.533175e-05
846,8.365e-10,1.8,1.8,7.321965e-05
847,8.375e-10,1.8,1.8,7.117302e-05
848,8.385e-10,1.8,1.8,6.918944e-05
849,8.395e-10,1.8,1.8,6.726697e-05
850,8.405e-10,1.8,1.8,6.540336e-05
851,8.415e-10,1.8,1.8,6.359683e-05
852,8.425e-10,1.8,1.8,6.184525e-05
853,8.435e-10,1.8,1.8,6.0147e-05
854,8.445e-10,1.8,1.8,5.850009e-05
855,8.455e-10,1.8,1.8,5.690302e-05
856,8.465e-10,1.8,1.8,5.535394e-05
857,8.475e-10,1.8,1.8,5.385145e-05
858,8.485e-10,1.8,1.8,5.239382e-05
859,8.495e-10,1.8,1.8,5.097978e-05
860,8.505e-10,1.8,1.8,4.96077e-05
861,8.515e-10,1.8,1.8,4.82764e-05
862,8.525e-10,1.8,1.8,4.698435e-05
863,8.535e-10,1.8,1.8,4.573048e-05
864,8.545e-10,1.8,1.8,4.451336e-05
865,8.555e-10,1.8,1.8,4.333199e-05
866,8.565e-10,1.8,1.8,4.218502e-05
867,8.575e-10,1.8,1.8,4.107155e-05
868,8.585e-10,1.8,1.8,3.999031e-05
869,8.595e-10,1.8,1.8,3.894046e-05
870,8.605e-10,1.8,1.8,3.792082e-05
871,8.615e-10,1.8,1.8,3.693061e-05
872,8.625e-10,1.8,1.8,3.596871e-05
873,8.635e-10,1.8,1.8,3.503443e-05
874,8.645e-10,1.8,1.8,3.41267e-05
875,8.655e-10,1.8,1.8,3.324489e-05
876,8.665e-10,1.8,1.8,3.238798e-05
877,8.675e-10,1.8,1.8,3.155541e-05
878,8.685e-10,1.8,1.8,3.074621e-05
879,8.695e-10,1.8,1.8,2.995987e-05
880,8.705e-10,1.8,1.8,2.919548e-05
881,8.715e-10,1.8,1.8,2.845255e-05
882,8.725e-10,1.8,1.8,2.773025e-05
883,8.735e-10,1.8,1.8,2.702813e-05
884,8.745e-10,1.8,1.8,2.634539e-05
885,8.755e-10,1.8,1.8,2.568162e-05
886,8.765e-10,1.8,1.8,2.503607e-05
887,8.775e-10,1.8,1.8,2.440837e-05
888,8.785e-10,1.8,1.8,2.379781e-05
889,8.795e-10,1.8,1.8,2.320403e-05
890,8.805e-10,1.8,1.8,2.262638e-05
891,8.815e-10,1.8,1.8,2.206455e-05
892,8.825e-10,1.8,1.8,2.151788e-05
893,8.835e-10,1.8,1.8,2.098611e-05
894,8.845e-10,1.8,1.8,2.046862e-05
895,8.855e-10,1.8,1.8,1.996516e-05
896,8.865e-10,1.8,1.8,1.947515e-05
897,8.875e-10,1.8,1.8,1.899837e-05
898,8.885e-10,1.8,1.8,1.853427e-05
899,8.895e-10,1.8,1.8,1.808263e-05
900,8.905e-10,1.8,1.8,1.764294e-05
901,8.915e-10,1.8,1.8,1.721502e-05
902,8.925e-10,1.8,1.8,1.679836e-05
903,8.935e-10,1.8,1.8,1.639279e-05
904,8.945e-10,1.8,1.8,1.599785e-05
905,8.955e-10,1.8,1.8,1.561339e-05
906,8.965e-10,1.8,1.8,1.523894e-05
907,8.975e-10,1.8,1.8,1.48744e-05
908,8.985e-10,1.8,1.8,1.451931e-05
909,8.995e-10,1.8,1.8,1.417356e-05
910,9.005e-10,1.8,1.8,1.383675e-05
911,9.015e-10,1.8,1.8,1.350876e-05
912,9.025e-10,1.8,1.8,1.318921e-05
913,9.035e-10,1.8,1.8,1.287801e-05
914,9.045e-10,1.8,1.8,1.257477e-05
915,9.055e-10,1.8,1.8,1.227943e-05
916,9.065e-10,1.8,1.8,1.199161e-05
917,9.075e-10,1.8,1.8,1.171127e-05
918,9.085e-10,1.8,1.8,1.143803e-05
919,9.095e-10,1.8,1.8,1.117186e-05
920,9.105e-10,1.8,1.8,1.091242e-05
921,9.115e-10,1.8,1.8,1.065966e-05
922,9.125e-10,1.8,1.8,1.041327e-05
923,9.135e-10,1.8,1.8,1.017321e-05
924,9.145e-10,1.8,1.8,9.939161e-06
925,9.155e-10,1.8,1.8,9.711112e-06
926,9.165e-10,1.8,1.8,9.488758e-06
927,9.175e-10,1.8,1.8,9.272084e-06
928,9.185e-10,1.8,1.8,9.0608e-06
929,9.195e-10,1.8,1.8,8.854899e-06
930,9.205e-10,1.8,1.8,8.654101e-06
931,9.215e-10,1.8,1.8,8.458405e-06
932,9.225e-10,1.8,1.8,8.26754e-06
933,9.235e-10,1.8,1.8,8.081514e-06
934,9.245e-10,1.8,1.8,7.900064e-06
935,9.255e-10,1.8,1.8,7.723202e-06
936,9.265e-10,1.8,1.8,7.550676e-06
937,9.275e-10,1.8,1.8,7.382502e-06
938,9.285e-10,1.8,1.8,7.218437e-06
939,9.295e-10,1.8,1.8,7.058502e-06
940,9.305e-10,1.8,1.8,6.90246e-06
941,9.315e-10,1.8,1.8,6.750339e-06
942,9.325e-10,1.8,1.8,6.601909e-06
943,9.335e-10,1.8,1.8,6.4572e-06
944,9.345e-10,1.8,1.8,6.315991e-06
945,9.355e-10,1.8,1.8,6.178316e-06
946,9.365e-10,1.8,1.8,6.043959e-06
947,9.375e-10,1.8,1.8,5.91296e-06
948,9.385e-10,1.8,1.8,5.785108e-06
949,9.395e-10,1.8,1.8,5.660444e-06
950,9.405e-10,1.8,1.8,5.538768e-06
951,9.415e-10,1.8,1.8,5.420121e-06
952,9.425e-10,1.8,1.8,5.304307e-06
953,9.435e-10,1.8,1.8,5.191374e-06
954,9.445e-10,1.8,1.8,5.081129e-06
955,9.455e-10,1.8,1.8,4.973622e-06
956,9.465e-10,1.8,1.8,4.868667e-06
957,9.475e-10,1.8,1.8,4.766314e-06
958,9.485e-10,1.8,1.8,4.666385e-06
959,9.495e-10,1.8,1.8,4.568931e-06
960,9.505e-10,1.8,1.8,4.473776e-06
961,9.515e-10,1.8,1.8,4.380977e-06
962,9.525e-10,1.8,1.8,4.29036e-06
963,9.535e-10,1.8,1.8,4.201985e-06
964,9.545e-10,1.8,1.8,4.115683e-06
965,9.555e-10,1.8,1.8,4.031512e-06
966,9.565e-10,1.8,1.8,3.949311e-06
967,9.575e-10,1.8,1.8,3.869139e-06
968,9.585e-10,1.8,1.8,3.790838e-06
969,9.595e-10,1.8,1.8,3.714468e-06
970,9.605e-10,1.8,1.8,3.639874e-06
971,9.615e-10,1.8,1.8,3.56712e-06
972,9.625e-10,1.8,1.8,3.496053e-06
973,9.635e-10,1.8,1.8,3.426738e-06
974,9.645e-10,1.8,1.8,3.359026e-06
975,9.655e-10,1.8,1.8,3.292982e-06
976,9.665e-10,1.8,1.8,3.228461e-06
977,9.675e-10,1.8,1.8,3.16553e-06
978,9.685e-10,1.8,1.8,3.104046e-06
979,9.695e-10,1.8,1.8,3.044076e-06
980,9.705e-10,1.8,1.8,2.985482e-06
981,9.715e-10,1.8,1.8,2.928331e-06
982,9.725e-10,1.8,1.8,2.872487e-06
983,9.735e-10,1.8,1.8,2.818017e-06
984,9.745e-10,1.8,1.8,2.764791e-06
985,9.755e-10,1.8,1.8,2.712875e-06
986,9.765e-10,1.8,1.8,2.66214e-06
987,9.775e-10,1.8,1.8,2.612654e-06
988,9.785e-10,1.8,1.8,2.564291e-06
989,9.795e-10,1.8,1.8,2.517119e-06
990,9.805e-10,1.8,1.8,2.471014e-06
991,9.815e-10,1.8,1.8,2.426046e-06
992,9.825e-10,1.8,1.8,2.382091e-06
993,9.835e-10,1.8,1.8,2.33922e-06
994,9.845e-10,1.8,1.8,2.297314e-06
995,9.855e-10,1.8,1.8,2.256441e-06
996,9.865e-10,1.8,1.8,2.216485e-06
997,9.875e-10,1.8,1.8,2.177514e-06
998,9.885e-10,1.8,1.8,2.139416e-06
999,9.895e-10,1.8,1.8,2.102257e-06
1000,9.905e-10,1.8,1.8,2.065928e-06
1001,9.915e-10,1.8,1.8,2.030496e-06
1002,9.925e-10,1.8,1.8,1.995853e-06
1003,9.935e-10,1.8,1.8,1.962065e-06
1004,9.945e-10,1.8,1.8,1.929027e-06
1005,9.955e-10,1.8,1.8,1.896807e-06
1006,9.965e-10,1.8,1.8,1.865299e-06
1007,9.975e-10,1.8,1.8,1.834572e-06
1008,9.985e-10,1.8,1.8,1.804521e-06
1009,9.995e-10,1.8,1.8,1.775216e-06
1010,1.0005e-09,1.8,1.8,1.746555e-06
1011,1.0015e-09,1.8,1.8,1.718606e-06
1012,1.0025e-09,1.8,1.8,1.691268e-06
1013,1.0035e-09,1.8,1.8,1.66461e-06
1014,1.0045e-09,1.8,1.8,1.638534e-06
1015,1.0055e-09,1.8,1.8,1.613108e-06
1016,1.0065e-09,1.8,1.8,1.588234e-06
1017,1.0075e-09,1.8,1.8,1.563981e-06
1018,1.0085e-09,1.8,1.8,1.540254e-06
1019,1.0095e-09,1.8,1.8,1.517119e-06
1020,1.0105e-09,1.8,1.8,1.494484e-06
1021,1.0115e-09,1.8,1.8,1.472415e-06
1022,1.0125e-09,1.8,1.8,1.450822e-06
1023,1.0135e-09,1.8,1.8,1.429769e-06
1024,1.0145e-09,1.8,1.8,1.409168e-06
1025,1.0155e-09,1.8,1.8,1.389085e-06
1026,1.0165e-09,1.8,1.8,1.36943e-06
1027,1.0175e-09,1.8,1.8,1.350271e-06
1028,1.0185e-09,1.8,1.8,1.331519e-06
1029,1.0195e-09,1.8,1.8,1.313239e-06
1030,1.0205e-09,1.8,1.8,1.295348e-06
1031,1.0215e-09,1.8,1.8,1.277908e-06
1032,1.0225e-09,1.8,1.8,1.260837e-06
1033,1.0235e-09,1.8,1.8,1.244198e-06
1034,1.0245e-09,1.8,1.8,1.227909e-06
1035,1.0255e-09,1.8,1.8,1.212034e-06
1036,1.0265e-09,1.8,1.8,1.196491e-06
1037,1.0275e-09,1.8,1.8,1.181343e-06
1038,1.0285e-09,1.8,1.8,1.166512e-06
1039,1.0295e-09,1.8,1.8,1.152059e-06
1040,1.0305e-09,1.8,1.8,1.137905e-06
1041,1.0315e-09,1.8,1.8,1.124114e-06
1042,1.0325e-09,1.8,1.8,1.110608e-06
1043,1.0335e-09,1.8,1.8,1.097449e-06
1044,1.0345e-09,1.8,1.8,1.08456e-06
1045,1.0355e-09,1.8,1.8,1.072003e-06
1046,1.0365e-09,1.8,1.8,1.059702e-06
1047,1.0375e-09,1.8,1.8,1.04772e-06
1048,1.0385e-09,1.8,1.8,1.03598e-06
1049,1.0395e-09,1.8,1.8,1.024546e-06
1050,1.0405e-09,1.8,1.8,1.013342e-06
1051,1.0415e-09,1.8,1.8,1.00243e-06
1052,1.0425e-09,1.8,1.8,9.917375e-07
1053,1.0435e-09,1.8,1.8,9.813239e-07
1054,1.0445e-09,1.8,1.8,9.711186e-07
1055,1.0455e-09,1.8,1.8,9.611806e-07
1056,1.0465e-09,1.8,1.8,9.514401e-07
1057,1.0475e-09,1.8,1.8,9.419558e-07
1058,1.0485e-09,1.8,1.8,9.326588e-07
1059,1.0495e-09,1.8,1.8,9.236072e-07
1060,1.0505e-09,1.8,1.8,9.147334e-07
1061,1.0515e-09,1.8,1.8,9.060947e-07
1062,1.0525e-09,1.8,1.8,8.976245e-07
1063,1.0535e-09,1.8,1.8,8.893798e-07
1064,1.0545e-09,1.8,1.8,8.812947e-07
1065,1.0555e-09,1.8,1.8,8.734258e-07
1066,1.0565e-09,1.8,1.8,8.657081e-07
1067,1.0575e-09,1.8,1.8,8.581978e-07
1068,1.0585e-09,1.8,1.8,8.508307e-07
1069,1.0595e-09,1.8,1.8,8.436625e-07
1070,1.0605e-09,1.8,1.8,8.3663e-07
1071,1.0615e-09,1.8,1.8,8.297882e-07
1072,1.0625e-09,1.8,1.8,8.230749e-07
1073,1.0635e-09,1.8,1.8,8.165445e-07
1074,1.0645e-09,1.8,1.8,8.101358e-07
1075,1.0655e-09,1.8,1.8,8.039026e-07
1076,1.0665e-09,1.8,1.8,7.977845e-07
1077,1.0675e-09,1.8,1.8,7.918349e-07
1078,1.0685e-09,1.8,1.8,7.859942e-07
1079,1.0695e-09,1.8,1.8,7.803152e-07
1080,1.0705e-09,1.8,1.8,7.747392e-07
1081,1.0715e-09,1.8,1.8,7.693184e-07
1082,1.0725e-09,1.8,1.8,7.63995e-07
1083,1.0735e-09,1.8,1.8,7.588206e-07
1084,1.0745e-09,1.8,1.8,7.537382e-07
1085,1.0755e-09,1.8,1.8,7.48799e-07
1086,1.0765e-09,1.8,1.8,7.439466e-07
1087,1.0775e-09,1.8,1.8,7.392318e-07
1088,1.0785e-09,1.8,1.8,7.34599e-07
1089,1.0795e-09,1.8,1.8,7.300983e-07
1090,1.0805e-09,1.8,1.8,7.256751e-07
1091,1.0815e-09,1.8,1.8,7.213788e-07
1092,1.0825e-09,1.8,1.8,7.171555e-07
1093,1.0835e-09,1.8,1.8,7.130543e-07
1094,1.0845e-09,1.8,1.8,7.090218e-07
1095,1.0855e-09,1.8,1.8,7.051068e-07
1096,1.0865e-09,1.8,1.8,7.012565e-07
1097,1.0875e-09,1.8,1.8,6.975191e-07
1098,1.0885e-09,1.8,1.8,6.938427e-07
1099,1.0895e-09,1.8,1.8,6.902749e-07
1100,1.0905e-09,1.8,1.8,6.867645e-07
1101,1.0915e-09,1.8,1.8,6.833585e-07
1102,1.0925e-09,1.8,1.8,6.800065e-07
1103,1.0935e-09,1.8,1.8,6.76755e-07
1104,1.0945e-09,1.8,1.8,6.735542e-07
1105,1.0955e-09,1.8,1.8,6.704501e-07
1106,1.0965e-09,1.8,1.8,6.673936e-07
1107,1.0975e-09,1.8,1.8,6.644303e-07
1108,1.0985e-09,1.8,1.8,6.615116e-07
1109,1.0995e-09,1.8,1.8,6.586826e-07
1110,1.1005e-09,1.8,1.8,6.558954e-07
1111,1.1015e-09,1.8,1.8,6.531946e-07
1112,1.1025e-09,1.8,1.8,6.50533e-07
1113,1.1035e-09,1.8,1.8,6.479546e-07
1114,1.1045e-09,1.8,1.8,6.454127e-07
1115,1.1055e-09,1.8,1.8,6.429512e-07
1116,1.1065e-09,1.8,1.8,6.405238e-07
1117,1.1075e-09,1.8,1.8,6.381737e-07
1118,1.1085e-09,1.8,1.8,6.358555e-07
1119,1.1095e-09,1.8,1.8,6.336119e-07
1120,1.1105e-09,1.8,1.8,6.31398e-07
1121,1.1115e-09,1.8,1.8,6.29256e-07
1122,1.1125e-09,1.8,1.8,6.271416e-07
1123,1.1135e-09,1.8,1.8,6.250966e-07
1124,1.1145e-09,1.8,1.8,6.230772e-07
1125,1.1155e-09,1.8,1.8,6.211248e-07
1126,1.1165e-09,1.8,1.8,6.191962e-07
1127,1.1175e-09,1.8,1.8,6.173322e-07
1128,1.1185e-09,1.8,1.8,6.154901e-07
1129,1.1195e-09,1.8,1.8,6.137105e-07
1130,1.1205e-09,1.8,1.8,6.119512e-07
1131,1.1215e-09,1.8,1.8,6.102521e-07
1132,1.1225e-09,1.8,1.8,6.085717e-07
1133,1.1235e-09,1.8,1.8,6.069495e-07
1134,1.1245e-09,1.8,1.8,6.053445e-07
1135,1.1255e-09,1.8,1.8,6.037957e-07
1136,1.1265e-09,1.8,1.8,6.022627e-07
1137,1.1275e-09,1.8,1.8,6.00784e-07
1138,1.1285e-09,1.8,1.8,5.993197e-07
1139,1.1295e-09,1.8,1.8,5.979079e-07
1140,1.1305e-09,1.8,1.8,5.965092e-07
1141,1.1315e-09,1.8,1.8,5.951613e-07
1142,1.1325e-09,1.8,1.8,5.938253e-07
1143,1.1335e-09,1.8,1.8,5.925384e-07
1144,1.1345e-09,1.8,1.8,5.912621e-07
1145,1.1355e-09,1.8,1.8,5.900334e-07
1146,1.1365e-09,1.8,1.8,5.888143e-07
1147,1.1375e-09,1.8,1.8,5.876412e-07
1148,1.1385e-09,1.8,1.8,5.864766e-07
1149,1.1395e-09,1.8,1.8,5.853566e-07
1150,1.1405e-09,1.8,1.8,5.84244e-07
1151,1.1415e-09,1.8,1.8,5.831747e-07
1152,1.1425e-09,1.8,1.8,5.821119e-07
1153,1.1435e-09,1.8,1.8,5.810909e-07
1154,1.1445e-09,1.8,1.8,5.800756e-07
1155,1.1455e-09,1.8,1.8,5.791008e-07
1156,1.1465e-09,1.8,1.8,5.781309e-07
1157,1.1475e-09,1.8,1.8,5.772002e-07
1158,1.1485e-09,1.8,1.8,5.762735e-07
1159,1.1495e-09,1.8,1.8,5.753849e-07
1160,1.1505e-09,1.8,1.8,5.744996e-07
1161,1.1515e-09,1.8,1.8,5.736512e-07
1162,1.1525e-09,1.8,1.8,5.728054e-07
1163,1.1535e-09,1.8,1.8,5.719954e-07
1164,1.1545e-09,1.8,1.8,5.711872e-07
1165,1.1555e-09,1.8,1.8,5.704139e-07
1166,1.1565e-09,1.8,1.8,5.696418e-07
1167,1.1575e-09,1.8,1.8,5.689034e-07
1168,1.1585e-09,1.8,1.8,5.681657e-07
1169,1.1595e-09,1.8,1.8,5.674607e-07
1170,1.1605e-09,1.8,1.8,5.667558e-07
